city_id,admin_code_6,city_name_cn,province_code,province_name,prefecture_type,sample_tier,metric_year,period_end,geo_scope,data_status,gdp_current_100m,gdp_real_growth_pct,resident_population_10k,general_public_revenue_100m,general_public_expenditure_100m,gov_fund_revenue_100m,general_debt_limit_100m,general_debt_balance_100m,special_debt_limit_100m,special_debt_balance_100m,statutory_debt_limit_100m,statutory_debt_balance_100m,debt_limit_utilization_pct,statutory_debt_to_gdp_pct,statutory_debt_to_revenue_pct,statutory_debt_to_general_revenue_pct,fiscal_self_sufficiency_pct,fund_revenue_dependence_pct,gov_fund_to_general_revenue_pct,gov_fund_source_status,source_doc_id,source_grade,collection_status,lineage_complete_flag,note
CN-320300,320300,徐州市,32,江苏省,地级市,core,2022,2022-12-31,prefecture_whole,preliminary,8457.84,3.20,901.85,296.88,1031.80,828.99,391.05,332.71,1238.19,1188.82,1629.24,1521.53,93.39,17.99,512.51,512.51,28.77,73.63,279.23,省级财政厅官方分地区表（全市口径）,SRC-CITY-PANEL-1990-2023;SRC-B2-CITY-YEARBOOK-2023;SRC-PROVINCE-DEBT-JIANGSU-2022;SRC-B2-HONGHEIKU-CITY-BULLETIN-CN-320300-2022;SRC-D-DACHUANG-CITY-PANEL-2015-2024;SRC-PROVINCE-FUND-JIANGSU-2022-FINAL,A1,extracted,true,已从省级财政厅官方地级行政单元债务明细表提取；经济财政字段与债务字段的来源状态分开记录。；已接入2022年第三方公开研究面板 D 级临时值（字段=resident_population_10k）；仅用于原始空缺覆盖，待官方统计年鉴/公报复核，不计入高等级定稿率。；已接入2022年徐州市官方预算执行报告；财政三项字段为全市快报数，保留execution状态，不改写为最终决算。；已接入江苏省2022年财政厅分地区政府性基金预算收入执行表；经济财政其他字段仍按各自来源状态记录。
CN-320400,320400,常州市,32,江苏省,地级市,core,2022,2022-12-31,prefecture_whole,preliminary,9550.10,3.50,536.62,631.80,826.10,1538.01,430.88,409.67,1218.31,1197.98,1649.19,1607.64,97.48,16.83,254.45,254.45,76.48,70.88,243.43,省级财政厅官方分地区表（全市口径）,SRC-CITY-PANEL-1990-2023;SRC-B2-CITY-YEARBOOK-2023;SRC-PROVINCE-DEBT-JIANGSU-2022;SRC-B2-HONGHEIKU-CITY-BULLETIN-CN-320400-2022;SRC-D-DACHUANG-CITY-PANEL-2015-2024;SRC-PROVINCE-FUND-JIANGSU-2022-FINAL,A1,extracted,true,已从省级财政厅官方地级行政单元债务明细表提取；经济财政字段与债务字段的来源状态分开记录。；已接入2022年第三方公开研究面板 D 级临时值（字段=resident_population_10k）；仅用于原始空缺覆盖，待官方统计年鉴/公报复核，不计入高等级定稿率。；已接入2022年常州市官方预算执行报告；财政三项字段为全市快报数，保留execution状态，不改写为最终决算。；已接入江苏省2022年财政厅分地区政府性基金预算收入执行表；经济财政其他字段仍按各自来源状态记录。
CN-320500,320500,苏州市,32,江苏省,地级市,core,2022,2022-12-31,prefecture_whole,official_debt,23958.00,2.00,1291.06,2329.18,2588.57,1735.68,843.26,694.48,1267.50,1077.94,2110.76,1772.41,83.97,7.40,76.10,76.10,89.98,42.70,74.52,省级财政厅官方分地区表（全市口径）,SRC-CITY-PANEL-1990-2023;SRC-B2-CITY-YEARBOOK-2023;SRC-PROVINCE-DEBT-JIANGSU-2022;SRC-D-DACHUANG-CITY-PANEL-2015-2024;SRC-PROVINCE-FUND-JIANGSU-2022-FINAL,A1,extracted,true,已从省级财政厅官方地级行政单元债务明细表提取；经济财政字段与债务字段的来源状态分开记录。；已接入2022年第三方公开研究面板 D 级临时值（字段=resident_population_10k）；仅用于原始空缺覆盖，待官方统计年鉴/公报复核，不计入高等级定稿率。；已接入江苏省2022年财政厅分地区政府性基金预算收入执行表；经济财政其他字段仍按各自来源状态记录。
CN-320600,320600,南通市,32,江苏省,地级市,core,2022,2022-12-31,prefecture_whole,preliminary,1639.20,2.10,774.35,67.50,133.60,1129.82,886.74,800.75,1281.54,1178.03,2168.28,1978.78,91.26,120.72,2931.53,2931.53,50.52,94.36,1673.81,省级财政厅官方分地区表（全市口径）,SRC-CITY-PANEL-1990-2023;SRC-B2-CITY-YEARBOOK-2023;SRC-PROVINCE-DEBT-JIANGSU-2022;SRC-B2-HONGHEIKU-CITY-BULLETIN-CN-320600-2022;SRC-D-DACHUANG-CITY-PANEL-2015-2024;SRC-PROVINCE-FUND-JIANGSU-2022-FINAL,A1,extracted,true,已从省级财政厅官方地级行政单元债务明细表提取；经济财政字段与债务字段的来源状态分开记录。；已接入2022年第三方公开研究面板 D 级临时值（字段=resident_population_10k）；仅用于原始空缺覆盖，待官方统计年鉴/公报复核，不计入高等级定稿率。；已接入2022年南通市官方预算执行报告；财政三项字段为全市快报数，保留execution状态，不改写为最终决算。；已接入江苏省2022年财政厅分地区政府性基金预算收入执行表；经济财政其他字段仍按各自来源状态记录。
CN-320700,320700,连云港市,32,江苏省,地级市,core,2022,2022-12-31,prefecture_whole,official_debt,4005.00,2.40,460.05,212.81,536.00,311.34,267.98,238.74,460.65,440.75,728.63,679.49,93.26,16.97,319.29,319.29,39.70,59.40,146.30,省级财政厅官方分地区表（全市口径）,SRC-CITY-PANEL-1990-2023;SRC-B2-CITY-YEARBOOK-2023;SRC-PROVINCE-DEBT-JIANGSU-2022;SRC-D-DACHUANG-CITY-PANEL-2015-2024;SRC-PROVINCE-FUND-JIANGSU-2022-FINAL,A1,extracted,true,已从省级财政厅官方地级行政单元债务明细表提取；经济财政字段与债务字段的来源状态分开记录。；已接入2022年第三方公开研究面板 D 级临时值（字段=resident_population_10k）；仅用于原始空缺覆盖，待官方统计年鉴/公报复核，不计入高等级定稿率。；已接入江苏省2022年财政厅分地区政府性基金预算收入执行表；经济财政其他字段仍按各自来源状态记录。
CN-320800,320800,淮安市,32,江苏省,地级市,core,2022,2022-12-31,prefecture_whole,preliminary,4742.42,3.60,455.31,300.08,660.43,504.34,425.45,391.67,388.42,359.80,813.87,751.47,92.33,15.85,250.42,250.42,45.44,62.70,168.07,省级财政厅官方分地区表（全市口径）,SRC-CITY-PANEL-1990-2023;SRC-B2-CITY-YEARBOOK-2023;SRC-PROVINCE-DEBT-JIANGSU-2022;SRC-B2-HONGHEIKU-CITY-BULLETIN-CN-320800-2022;SRC-D-DACHUANG-CITY-PANEL-2015-2024;SRC-PROVINCE-FUND-JIANGSU-2022-FINAL,A1,extracted,true,已从省级财政厅官方地级行政单元债务明细表提取；经济财政字段与债务字段的来源状态分开记录。；已接入2022年第三方公开研究面板 D 级临时值（字段=resident_population_10k）；仅用于原始空缺覆盖，待官方统计年鉴/公报复核，不计入高等级定稿率。；已接入2022年淮安市官方预算执行报告；财政三项字段为全市快报数，保留execution状态，不改写为最终决算。；已接入江苏省2022年财政厅分地区政府性基金预算收入执行表；经济财政其他字段仍按各自来源状态记录。
CN-320900,320900,盐城市,32,江苏省,地级市,core,2022,2022-12-31,prefecture_whole,preliminary,7000.00,4.60,668.97,453.30,1093.90,742.80,699.24,662.67,936.97,872.66,1636.21,1535.33,93.83,21.93,338.70,338.70,41.44,62.10,163.86,省级财政厅官方分地区表（全市口径）,SRC-CITY-PANEL-1990-2023;SRC-B2-CITY-YEARBOOK-2023;SRC-PROVINCE-DEBT-JIANGSU-2022;SRC-B2-HONGHEIKU-CITY-BULLETIN-CN-320900-2022;SRC-D-DACHUANG-CITY-PANEL-2015-2024;SRC-PROVINCE-FUND-JIANGSU-2022-FINAL,A1,extracted,true,已从省级财政厅官方地级行政单元债务明细表提取；经济财政字段与债务字段的来源状态分开记录。；已接入2022年第三方公开研究面板 D 级临时值（字段=resident_population_10k）；仅用于原始空缺覆盖，待官方统计年鉴/公报复核，不计入高等级定稿率。；已接入2022年盐城市官方预算执行报告；财政三项字段为全市快报数，保留execution状态，不改写为最终决算。；已接入江苏省2022年财政厅分地区政府性基金预算收入执行表；经济财政其他字段仍按各自来源状态记录。
CN-321000,321000,扬州市,32,江苏省,地级市,core,2022,2022-12-31,prefecture_whole,preliminary,7104.98,4.30,458.29,325.49,699.17,656.41,455.60,421.16,741.46,683.62,1197.06,1104.77,92.29,15.55,339.42,339.42,46.55,66.85,201.67,省级财政厅官方分地区表（全市口径）,SRC-CITY-PANEL-1990-2023;SRC-B2-CITY-YEARBOOK-2023;SRC-PROVINCE-DEBT-JIANGSU-2022;SRC-B2-HONGHEIKU-CITY-BULLETIN-CN-321000-2022;SRC-D-DACHUANG-CITY-PANEL-2015-2024;SRC-PROVINCE-FUND-JIANGSU-2022-FINAL,A1,extracted,true,已从省级财政厅官方地级行政单元债务明细表提取；经济财政字段与债务字段的来源状态分开记录。；已接入2022年第三方公开研究面板 D 级临时值（字段=resident_population_10k）；仅用于原始空缺覆盖，待官方统计年鉴/公报复核，不计入高等级定稿率。；已接入2022年扬州市官方预算执行报告；财政三项字段为全市快报数，保留execution状态，不改写为最终决算。；已接入江苏省2022年财政厅分地区政府性基金预算收入执行表；经济财政其他字段仍按各自来源状态记录。
CN-321100,321100,镇江市,32,江苏省,地级市,core,2022,2022-12-31,prefecture_whole,preliminary,5017.04,2.90,322.22,343.80,535.60,403.76,518.78,479.22,1725.86,1709.30,2244.64,2188.52,97.50,43.62,636.57,636.57,64.19,54.01,117.44,省级财政厅官方分地区表（全市口径）,SRC-CITY-PANEL-1990-2023;SRC-B2-CITY-YEARBOOK-2023;SRC-PROVINCE-DEBT-JIANGSU-2022;SRC-B2-HONGHEIKU-CITY-BULLETIN-CN-321100-2022;SRC-D-DACHUANG-CITY-PANEL-2015-2024;SRC-PROVINCE-FUND-JIANGSU-2022-FINAL,A1,extracted,true,已从省级财政厅官方地级行政单元债务明细表提取；经济财政字段与债务字段的来源状态分开记录。；已接入2022年第三方公开研究面板 D 级临时值（字段=resident_population_10k）；仅用于原始空缺覆盖，待官方统计年鉴/公报复核，不计入高等级定稿率。；已接入2022年镇江市官方预算执行报告；财政三项字段为全市快报数，保留execution状态，不改写为最终决算。；已接入江苏省2022年财政厅分地区政府性基金预算收入执行表；经济财政其他字段仍按各自来源状态记录。
CN-321200,321200,泰州市,32,江苏省,地级市,core,2022,2022-12-31,prefecture_whole,preliminary,6401.77,4.40,450.56,416.65,703.86,521.40,503.00,446.26,583.06,554.37,1086.06,1000.64,92.13,15.63,240.16,240.16,59.20,55.58,125.14,省级财政厅官方分地区表（全市口径）,SRC-CITY-PANEL-1990-2023;SRC-B2-CITY-YEARBOOK-2023;SRC-PROVINCE-DEBT-JIANGSU-2022;SRC-B2-HONGHEIKU-CITY-BULLETIN-CN-321200-2022;SRC-D-DACHUANG-CITY-PANEL-2015-2024;SRC-PROVINCE-FUND-JIANGSU-2022-FINAL,A1,extracted,true,已从省级财政厅官方地级行政单元债务明细表提取；经济财政字段与债务字段的来源状态分开记录。；已接入2022年第三方公开研究面板 D 级临时值（字段=resident_population_10k）；仅用于原始空缺覆盖，待官方统计年鉴/公报复核，不计入高等级定稿率。；已接入2022年泰州市官方预算执行报告；财政三项字段为全市快报数，保留execution状态，不改写为最终决算。；已接入江苏省2022年财政厅分地区政府性基金预算收入执行表；经济财政其他字段仍按各自来源状态记录。
CN-321300,321300,宿迁市,32,江苏省,地级市,core,2022,2022-12-31,prefecture_whole,official_debt,4112.00,3.55,497.53,271.78,621.81,355.39,387.76,368.61,542.01,533.54,929.77,902.15,97.03,21.94,331.94,331.94,43.71,56.67,130.76,省级财政厅官方分地区表（全市口径）,SRC-CITY-PANEL-1990-2023;SRC-B2-CITY-YEARBOOK-2023;SRC-PROVINCE-DEBT-JIANGSU-2022;SRC-D-DACHUANG-CITY-PANEL-2015-2024;SRC-PROVINCE-FUND-JIANGSU-2022-FINAL,A1,extracted,true,已从省级财政厅官方地级行政单元债务明细表提取；经济财政字段与债务字段的来源状态分开记录。；已接入2022年第三方公开研究面板 D 级临时值（字段=resident_population_10k）；仅用于原始空缺覆盖，待官方统计年鉴/公报复核，不计入高等级定稿率。；已接入江苏省2022年财政厅分地区政府性基金预算收入执行表；经济财政其他字段仍按各自来源状态记录。
CN-330100,330100,杭州市,33,浙江省,地级市,core,2022,2022-12-31,prefecture_whole,reported,18753.00,1.50,1237.60,2450.61,2542.09,,1296.68,1296.35,2386.16,2386.09,3682.84,3682.44,99.99,19.64,150.27,150.27,96.40,,,未采集,SRC-CITY-PANEL-1990-2023;SRC-B2-CITY-YEARBOOK-2023;SRC-OFFICIAL-DEBT-ZHEJIANG-HANGZHOU-2022;SRC-B2-GOTOHUI-LIMIT-355114;SRC-D-DACHUANG-CITY-PANEL-2015-2024,B2,extracted,true,已从省级财政厅官方地级行政单元债务明细表提取；经济财政字段与债务字段的来源状态分开记录。；已接入2022年第三方公开研究面板 D 级临时值（字段=resident_population_10k）；仅用于原始空缺覆盖，待官方统计年鉴/公报复核，不计入高等级定稿率。；已接入2022年杭州市官方预算执行报告；财政三项字段为全市快报数，保留execution状态，不改写为最终决算。
CN-330200,330200,宁波市,33,浙江省,地级市,core,2022,2022-12-31,prefecture_whole,reported,15704.00,3.50,961.80,1680.23,2187.81,1205.03,1309.87,1262.81,1731.48,1622.70,3041.35,2885.50,94.88,18.37,171.73,171.73,76.80,41.77,71.72,城市财政局官方预算执行报告（全市口径）,SRC-CITY-PANEL-1990-2023;SRC-B2-CITY-YEARBOOK-2023;SRC-CELMA-API-DEBT-3302-2022;SRC-A1-CELMA-CITY-ANNUAL-3302;SRC-D-DACHUANG-CITY-PANEL-2015-2024,A1,extracted,true,已从省级财政厅官方地级行政单元债务明细表提取；经济财政字段与债务字段的来源状态分开记录。；已接入2022年第三方公开研究面板 D 级临时值（字段=resident_population_10k）；仅用于原始空缺覆盖，待官方统计年鉴/公报复核，不计入高等级定稿率。；已接入2022年宁波市官方预算执行报告；财政三项字段为全市快报数，保留execution状态，不改写为最终决算。
CN-330300,330300,温州市,33,浙江省,地级市,core,2022,2022-12-31,prefecture_whole,secondary_debt,8030.00,3.70,,573.85,1137.74,,637.62,637.58,1997.28,1997.26,2634.90,2634.84,100.00,32.81,459.15,459.15,50.44,,,未采集,SRC-CITY-PANEL-1990-2023;SRC-B2-CITY-YEARBOOK-2023;SRC-SECONDARY-DEBT-ZHEJIANG-WENZHOU-2022,B2,needs_review,true,已接入评级报告或其他二手公开来源的债务补缺值；不等同于官方决算数据，必须回到财政/人大预算决算或官方债务表复核。
CN-330400,330400,嘉兴市,33,浙江省,地级市,core,2022,2022-12-31,prefecture_whole,official_debt,6739.00,2.49,555.10,596.47,827.71,,588.45,588.19,1037.95,1037.91,1626.40,1626.09,99.98,24.13,272.62,272.62,72.06,,,未采集,SRC-CITY-PANEL-1990-2023;SRC-B2-CITY-YEARBOOK-2023;SRC-PROVINCE-DEBT-ZHEJIANG-GENERAL-2022;SRC-D-DACHUANG-CITY-PANEL-2015-2024,A1,needs_review,true,已从省级财政厅官方地级行政单元债务明细表提取；经济财政字段与债务字段的来源状态分开记录。；已接入2022年第三方公开研究面板 D 级临时值（字段=resident_population_10k）；仅用于原始空缺覆盖，待官方统计年鉴/公报复核，不计入高等级定稿率。
CN-330500,330500,湖州市,33,浙江省,地级市,core,2022,2022-12-31,prefecture_whole,preliminary,3850.00,3.30,341.30,387.30,601.92,,554.47,554.41,634.96,634.93,1189.43,1189.34,99.99,30.89,307.08,307.08,64.34,,,未采集,SRC-CITY-PANEL-1990-2023;SRC-B2-CITY-YEARBOOK-2023;SRC-PROVINCE-DEBT-ZHEJIANG-GENERAL-2022;SRC-B2-HONGHEIKU-CITY-BULLETIN-CN-330500-2022;SRC-D-DACHUANG-CITY-PANEL-2015-2024,B2,extracted,true,已从省级财政厅官方地级行政单元债务明细表提取；经济财政字段与债务字段的来源状态分开记录。；已接入2022年第三方公开研究面板 D 级临时值（字段=resident_population_10k）；仅用于原始空缺覆盖，待官方统计年鉴/公报复核，不计入高等级定稿率。；已接入2022年湖州市官方预算执行报告；财政三项字段为全市快报数，保留execution状态，不改写为最终决算。
CN-330600,330600,绍兴市,33,浙江省,地级市,core,2022,2022-12-31,prefecture_whole,official_debt,7351.00,4.42,535.30,540.09,804.86,,467.55,465.71,1214.83,1214.78,1682.38,1680.49,99.89,22.86,311.15,311.15,67.10,,,未采集,SRC-CITY-PANEL-1990-2023;SRC-B2-CITY-YEARBOOK-2023;SRC-PROVINCE-DEBT-ZHEJIANG-GENERAL-2022;SRC-D-DACHUANG-CITY-PANEL-2015-2024,A1,needs_review,true,已从省级财政厅官方地级行政单元债务明细表提取；经济财政字段与债务字段的来源状态分开记录。；已接入2022年第三方公开研究面板 D 级临时值（字段=resident_population_10k）；仅用于原始空缺覆盖，待官方统计年鉴/公报复核，不计入高等级定稿率。
CN-330700,330700,金华市,33,浙江省,地级市,core,2022,2022-12-31,prefecture_whole,official_debt,5562.00,2.45,712.70,489.16,830.40,,556.69,556.63,822.82,822.75,1379.51,1379.39,99.99,24.80,281.99,281.99,58.91,,,未采集,SRC-CITY-PANEL-1990-2023;SRC-B2-CITY-YEARBOOK-2023;SRC-PROVINCE-DEBT-ZHEJIANG-GENERAL-2022;SRC-D-DACHUANG-CITY-PANEL-2015-2024,A1,needs_review,true,已从省级财政厅官方地级行政单元债务明细表提取；经济财政字段与债务字段的来源状态分开记录。；已接入2022年第三方公开研究面板 D 级临时值（字段=resident_population_10k）；仅用于原始空缺覆盖，待官方统计年鉴/公报复核，不计入高等级定稿率。
CN-330800,330800,衢州市,33,浙江省,地级市,core,2022,2022-12-31,prefecture_whole,official_debt,2003.00,4.78,229.00,173.10,567.70,,352.49,352.42,511.68,511.66,864.17,864.08,99.99,43.14,499.18,499.18,30.49,,,未采集,SRC-CITY-PANEL-1990-2023;SRC-B2-CITY-YEARBOOK-2023;SRC-PROVINCE-DEBT-ZHEJIANG-GENERAL-2022;SRC-D-DACHUANG-CITY-PANEL-2015-2024,A1,needs_review,true,已从省级财政厅官方地级行政单元债务明细表提取；经济财政字段与债务字段的来源状态分开记录。；已接入2022年第三方公开研究面板 D 级临时值（字段=resident_population_10k）；仅用于原始空缺覆盖，待官方统计年鉴/公报复核，不计入高等级定稿率。
