calculation_id,target_table,target_record_id,target_field,formula_id,formula_version,input_record_ids,input_fields,output_value,output_unit,calculation_status,calculated_at,note
CAL-CN-130600-2018-statutory_debt_to_general_revenue_pct,city_macro_fiscal,MACRO-CN-130600-2018-PREFECTURE,statutory_debt_to_general_revenue_pct,F-DEBT-REV-LEGACY,v1.0,MACRO-CN-130600-2018-PREFECTURE,statutory_debt_balance_100m;general_public_revenue_100m,138.58,%,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-130600-2018-fiscal_self_sufficiency_pct,city_macro_fiscal,MACRO-CN-130600-2018-PREFECTURE,fiscal_self_sufficiency_pct,F-FISCAL-SELF,v1.0,MACRO-CN-130600-2018-PREFECTURE,general_public_revenue_100m;general_public_expenditure_100m,27.26,%,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-130600-2018-fund_revenue_dependence_pct,city_macro_fiscal,MACRO-CN-130600-2018-PREFECTURE,fund_revenue_dependence_pct,F-FUND-DEPEND,v1.0,MACRO-CN-130600-2018-PREFECTURE,gov_fund_revenue_100m;general_public_revenue_100m,58.72,%,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-130600-2018-gov_fund_to_general_revenue_pct,city_macro_fiscal,MACRO-CN-130600-2018-PREFECTURE,gov_fund_to_general_revenue_pct,F-FUND-REV-LEGACY,v1.0,MACRO-CN-130600-2018-PREFECTURE,gov_fund_revenue_100m;general_public_revenue_100m,142.27,%,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-130700-2018-statutory_debt_limit_100m,city_macro_fiscal,MACRO-CN-130700-2018-PREFECTURE,statutory_debt_limit_100m,F-STATUTORY-LIMIT,v1.0,MACRO-CN-130700-2018-PREFECTURE,general_debt_limit_100m;special_debt_limit_100m,525.61,亿元,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-130700-2018-statutory_debt_balance_100m,city_macro_fiscal,MACRO-CN-130700-2018-PREFECTURE,statutory_debt_balance_100m,F-STATUTORY-BALANCE,v1.0,MACRO-CN-130700-2018-PREFECTURE,general_debt_balance_100m;special_debt_balance_100m,278.90,亿元,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-130700-2018-debt_limit_utilization_pct,city_macro_fiscal,MACRO-CN-130700-2018-PREFECTURE,debt_limit_utilization_pct,F-DEBT-LIMIT-UTIL,v1.0,MACRO-CN-130700-2018-PREFECTURE,statutory_debt_balance_100m;statutory_debt_limit_100m,53.06,%,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-130700-2018-statutory_debt_to_gdp_pct,city_macro_fiscal,MACRO-CN-130700-2018-PREFECTURE,statutory_debt_to_gdp_pct,F-DEBT-GDP,v1.0,MACRO-CN-130700-2018-PREFECTURE,statutory_debt_balance_100m;gdp_current_100m,18.15,%,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-130700-2018-statutory_debt_to_revenue_pct,city_macro_fiscal,MACRO-CN-130700-2018-PREFECTURE,statutory_debt_to_revenue_pct,F-DEBT-REV,v1.0,MACRO-CN-130700-2018-PREFECTURE,statutory_debt_balance_100m;general_public_revenue_100m,177.78,%,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-130700-2018-statutory_debt_to_general_revenue_pct,city_macro_fiscal,MACRO-CN-130700-2018-PREFECTURE,statutory_debt_to_general_revenue_pct,F-DEBT-REV-LEGACY,v1.0,MACRO-CN-130700-2018-PREFECTURE,statutory_debt_balance_100m;general_public_revenue_100m,177.78,%,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-130700-2018-fiscal_self_sufficiency_pct,city_macro_fiscal,MACRO-CN-130700-2018-PREFECTURE,fiscal_self_sufficiency_pct,F-FISCAL-SELF,v1.0,MACRO-CN-130700-2018-PREFECTURE,general_public_revenue_100m;general_public_expenditure_100m,28.00,%,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-130700-2018-fund_revenue_dependence_pct,city_macro_fiscal,MACRO-CN-130700-2018-PREFECTURE,fund_revenue_dependence_pct,F-FUND-DEPEND,v1.0,MACRO-CN-130700-2018-PREFECTURE,gov_fund_revenue_100m;general_public_revenue_100m,61.46,%,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-130700-2018-gov_fund_to_general_revenue_pct,city_macro_fiscal,MACRO-CN-130700-2018-PREFECTURE,gov_fund_to_general_revenue_pct,F-FUND-REV-LEGACY,v1.0,MACRO-CN-130700-2018-PREFECTURE,gov_fund_revenue_100m;general_public_revenue_100m,159.47,%,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-130800-2018-statutory_debt_limit_100m,city_macro_fiscal,MACRO-CN-130800-2018-PREFECTURE,statutory_debt_limit_100m,F-STATUTORY-LIMIT,v1.0,MACRO-CN-130800-2018-PREFECTURE,general_debt_limit_100m;special_debt_limit_100m,565.70,亿元,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-130800-2018-statutory_debt_balance_100m,city_macro_fiscal,MACRO-CN-130800-2018-PREFECTURE,statutory_debt_balance_100m,F-STATUTORY-BALANCE,v1.0,MACRO-CN-130800-2018-PREFECTURE,general_debt_balance_100m;special_debt_balance_100m,501.03,亿元,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-130800-2018-debt_limit_utilization_pct,city_macro_fiscal,MACRO-CN-130800-2018-PREFECTURE,debt_limit_utilization_pct,F-DEBT-LIMIT-UTIL,v1.0,MACRO-CN-130800-2018-PREFECTURE,statutory_debt_balance_100m;statutory_debt_limit_100m,88.57,%,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-130800-2018-statutory_debt_to_gdp_pct,city_macro_fiscal,MACRO-CN-130800-2018-PREFECTURE,statutory_debt_to_gdp_pct,F-DEBT-GDP,v1.0,MACRO-CN-130800-2018-PREFECTURE,statutory_debt_balance_100m;gdp_current_100m,33.82,%,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-130800-2018-statutory_debt_to_revenue_pct,city_macro_fiscal,MACRO-CN-130800-2018-PREFECTURE,statutory_debt_to_revenue_pct,F-DEBT-REV,v1.0,MACRO-CN-130800-2018-PREFECTURE,statutory_debt_balance_100m;general_public_revenue_100m,479.23,%,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-130800-2018-statutory_debt_to_general_revenue_pct,city_macro_fiscal,MACRO-CN-130800-2018-PREFECTURE,statutory_debt_to_general_revenue_pct,F-DEBT-REV-LEGACY,v1.0,MACRO-CN-130800-2018-PREFECTURE,statutory_debt_balance_100m;general_public_revenue_100m,479.23,%,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-130800-2018-fiscal_self_sufficiency_pct,city_macro_fiscal,MACRO-CN-130800-2018-PREFECTURE,fiscal_self_sufficiency_pct,F-FISCAL-SELF,v1.0,MACRO-CN-130800-2018-PREFECTURE,general_public_revenue_100m;general_public_expenditure_100m,27.72,%,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-130800-2018-fund_revenue_dependence_pct,city_macro_fiscal,MACRO-CN-130800-2018-PREFECTURE,fund_revenue_dependence_pct,F-FUND-DEPEND,v1.0,MACRO-CN-130800-2018-PREFECTURE,gov_fund_revenue_100m;general_public_revenue_100m,56.56,%,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-130800-2018-gov_fund_to_general_revenue_pct,city_macro_fiscal,MACRO-CN-130800-2018-PREFECTURE,gov_fund_to_general_revenue_pct,F-FUND-REV-LEGACY,v1.0,MACRO-CN-130800-2018-PREFECTURE,gov_fund_revenue_100m;general_public_revenue_100m,130.21,%,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-130900-2018-statutory_debt_limit_100m,city_macro_fiscal,MACRO-CN-130900-2018-PREFECTURE,statutory_debt_limit_100m,F-STATUTORY-LIMIT,v1.0,MACRO-CN-130900-2018-PREFECTURE,general_debt_limit_100m;special_debt_limit_100m,434.22,亿元,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-130900-2018-statutory_debt_balance_100m,city_macro_fiscal,MACRO-CN-130900-2018-PREFECTURE,statutory_debt_balance_100m,F-STATUTORY-BALANCE,v1.0,MACRO-CN-130900-2018-PREFECTURE,general_debt_balance_100m;special_debt_balance_100m,376.57,亿元,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-130900-2018-debt_limit_utilization_pct,city_macro_fiscal,MACRO-CN-130900-2018-PREFECTURE,debt_limit_utilization_pct,F-DEBT-LIMIT-UTIL,v1.0,MACRO-CN-130900-2018-PREFECTURE,statutory_debt_balance_100m;statutory_debt_limit_100m,86.72,%,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-130900-2018-statutory_debt_to_gdp_pct,city_macro_fiscal,MACRO-CN-130900-2018-PREFECTURE,statutory_debt_to_gdp_pct,F-DEBT-GDP,v1.0,MACRO-CN-130900-2018-PREFECTURE,statutory_debt_balance_100m;gdp_current_100m,10.24,%,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-130900-2018-statutory_debt_to_revenue_pct,city_macro_fiscal,MACRO-CN-130900-2018-PREFECTURE,statutory_debt_to_revenue_pct,F-DEBT-REV,v1.0,MACRO-CN-130900-2018-PREFECTURE,statutory_debt_balance_100m;general_public_revenue_100m,142.97,%,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-130900-2018-statutory_debt_to_general_revenue_pct,city_macro_fiscal,MACRO-CN-130900-2018-PREFECTURE,statutory_debt_to_general_revenue_pct,F-DEBT-REV-LEGACY,v1.0,MACRO-CN-130900-2018-PREFECTURE,statutory_debt_balance_100m;general_public_revenue_100m,142.97,%,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-130900-2018-fiscal_self_sufficiency_pct,city_macro_fiscal,MACRO-CN-130900-2018-PREFECTURE,fiscal_self_sufficiency_pct,F-FISCAL-SELF,v1.0,MACRO-CN-130900-2018-PREFECTURE,general_public_revenue_100m;general_public_expenditure_100m,42.33,%,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-130900-2018-fund_revenue_dependence_pct,city_macro_fiscal,MACRO-CN-130900-2018-PREFECTURE,fund_revenue_dependence_pct,F-FUND-DEPEND,v1.0,MACRO-CN-130900-2018-PREFECTURE,gov_fund_revenue_100m;general_public_revenue_100m,42.97,%,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-130900-2018-gov_fund_to_general_revenue_pct,city_macro_fiscal,MACRO-CN-130900-2018-PREFECTURE,gov_fund_to_general_revenue_pct,F-FUND-REV-LEGACY,v1.0,MACRO-CN-130900-2018-PREFECTURE,gov_fund_revenue_100m;general_public_revenue_100m,75.34,%,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-131000-2018-statutory_debt_limit_100m,city_macro_fiscal,MACRO-CN-131000-2018-PREFECTURE,statutory_debt_limit_100m,F-STATUTORY-LIMIT,v1.0,MACRO-CN-131000-2018-PREFECTURE,general_debt_limit_100m;special_debt_limit_100m,384.58,亿元,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-131000-2018-statutory_debt_balance_100m,city_macro_fiscal,MACRO-CN-131000-2018-PREFECTURE,statutory_debt_balance_100m,F-STATUTORY-BALANCE,v1.0,MACRO-CN-131000-2018-PREFECTURE,general_debt_balance_100m;special_debt_balance_100m,278.95,亿元,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-131000-2018-debt_limit_utilization_pct,city_macro_fiscal,MACRO-CN-131000-2018-PREFECTURE,debt_limit_utilization_pct,F-DEBT-LIMIT-UTIL,v1.0,MACRO-CN-131000-2018-PREFECTURE,statutory_debt_balance_100m;statutory_debt_limit_100m,72.53,%,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-131000-2018-statutory_debt_to_gdp_pct,city_macro_fiscal,MACRO-CN-131000-2018-PREFECTURE,statutory_debt_to_gdp_pct,F-DEBT-GDP,v1.0,MACRO-CN-131000-2018-PREFECTURE,statutory_debt_balance_100m;gdp_current_100m,8.97,%,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-131000-2018-statutory_debt_to_revenue_pct,city_macro_fiscal,MACRO-CN-131000-2018-PREFECTURE,statutory_debt_to_revenue_pct,F-DEBT-REV,v1.0,MACRO-CN-131000-2018-PREFECTURE,statutory_debt_balance_100m;general_public_revenue_100m,77.05,%,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-131000-2018-statutory_debt_to_general_revenue_pct,city_macro_fiscal,MACRO-CN-131000-2018-PREFECTURE,statutory_debt_to_general_revenue_pct,F-DEBT-REV-LEGACY,v1.0,MACRO-CN-131000-2018-PREFECTURE,statutory_debt_balance_100m;general_public_revenue_100m,77.05,%,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-131000-2018-fiscal_self_sufficiency_pct,city_macro_fiscal,MACRO-CN-131000-2018-PREFECTURE,fiscal_self_sufficiency_pct,F-FISCAL-SELF,v1.0,MACRO-CN-131000-2018-PREFECTURE,general_public_revenue_100m;general_public_expenditure_100m,58.36,%,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-131000-2018-fund_revenue_dependence_pct,city_macro_fiscal,MACRO-CN-131000-2018-PREFECTURE,fund_revenue_dependence_pct,F-FUND-DEPEND,v1.0,MACRO-CN-131000-2018-PREFECTURE,gov_fund_revenue_100m;general_public_revenue_100m,34.05,%,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-131000-2018-gov_fund_to_general_revenue_pct,city_macro_fiscal,MACRO-CN-131000-2018-PREFECTURE,gov_fund_to_general_revenue_pct,F-FUND-REV-LEGACY,v1.0,MACRO-CN-131000-2018-PREFECTURE,gov_fund_revenue_100m;general_public_revenue_100m,51.63,%,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-131100-2018-statutory_debt_limit_100m,city_macro_fiscal,MACRO-CN-131100-2018-PREFECTURE,statutory_debt_limit_100m,F-STATUTORY-LIMIT,v1.0,MACRO-CN-131100-2018-PREFECTURE,general_debt_limit_100m;special_debt_limit_100m,233.03,亿元,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-131100-2018-statutory_debt_balance_100m,city_macro_fiscal,MACRO-CN-131100-2018-PREFECTURE,statutory_debt_balance_100m,F-STATUTORY-BALANCE,v1.0,MACRO-CN-131100-2018-PREFECTURE,general_debt_balance_100m;special_debt_balance_100m,187.12,亿元,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-131100-2018-debt_limit_utilization_pct,city_macro_fiscal,MACRO-CN-131100-2018-PREFECTURE,debt_limit_utilization_pct,F-DEBT-LIMIT-UTIL,v1.0,MACRO-CN-131100-2018-PREFECTURE,statutory_debt_balance_100m;statutory_debt_limit_100m,80.30,%,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-131100-2018-statutory_debt_to_gdp_pct,city_macro_fiscal,MACRO-CN-131100-2018-PREFECTURE,statutory_debt_to_gdp_pct,F-DEBT-GDP,v1.0,MACRO-CN-131100-2018-PREFECTURE,statutory_debt_balance_100m;gdp_current_100m,12.00,%,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-131100-2018-statutory_debt_to_revenue_pct,city_macro_fiscal,MACRO-CN-131100-2018-PREFECTURE,statutory_debt_to_revenue_pct,F-DEBT-REV,v1.0,MACRO-CN-131100-2018-PREFECTURE,statutory_debt_balance_100m;general_public_revenue_100m,162.73,%,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-131100-2018-statutory_debt_to_general_revenue_pct,city_macro_fiscal,MACRO-CN-131100-2018-PREFECTURE,statutory_debt_to_general_revenue_pct,F-DEBT-REV-LEGACY,v1.0,MACRO-CN-131100-2018-PREFECTURE,statutory_debt_balance_100m;general_public_revenue_100m,162.73,%,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-131100-2018-fiscal_self_sufficiency_pct,city_macro_fiscal,MACRO-CN-131100-2018-PREFECTURE,fiscal_self_sufficiency_pct,F-FISCAL-SELF,v1.0,MACRO-CN-131100-2018-PREFECTURE,general_public_revenue_100m;general_public_expenditure_100m,32.01,%,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-131100-2018-fund_revenue_dependence_pct,city_macro_fiscal,MACRO-CN-131100-2018-PREFECTURE,fund_revenue_dependence_pct,F-FUND-DEPEND,v1.0,MACRO-CN-131100-2018-PREFECTURE,gov_fund_revenue_100m;general_public_revenue_100m,52.57,%,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-131100-2018-gov_fund_to_general_revenue_pct,city_macro_fiscal,MACRO-CN-131100-2018-PREFECTURE,gov_fund_to_general_revenue_pct,F-FUND-REV-LEGACY,v1.0,MACRO-CN-131100-2018-PREFECTURE,gov_fund_revenue_100m;general_public_revenue_100m,110.84,%,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-140100-2018-statutory_debt_limit_100m,city_macro_fiscal,MACRO-CN-140100-2018-PREFECTURE,statutory_debt_limit_100m,F-STATUTORY-LIMIT,v1.0,MACRO-CN-140100-2018-PREFECTURE,general_debt_limit_100m;special_debt_limit_100m,484.50,亿元,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-140100-2018-statutory_debt_balance_100m,city_macro_fiscal,MACRO-CN-140100-2018-PREFECTURE,statutory_debt_balance_100m,F-STATUTORY-BALANCE,v1.0,MACRO-CN-140100-2018-PREFECTURE,general_debt_balance_100m;special_debt_balance_100m,464.82,亿元,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-140100-2018-debt_limit_utilization_pct,city_macro_fiscal,MACRO-CN-140100-2018-PREFECTURE,debt_limit_utilization_pct,F-DEBT-LIMIT-UTIL,v1.0,MACRO-CN-140100-2018-PREFECTURE,statutory_debt_balance_100m;statutory_debt_limit_100m,95.94,%,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-140100-2018-statutory_debt_to_gdp_pct,city_macro_fiscal,MACRO-CN-140100-2018-PREFECTURE,statutory_debt_to_gdp_pct,F-DEBT-GDP,v1.0,MACRO-CN-140100-2018-PREFECTURE,statutory_debt_balance_100m;gdp_current_100m,11.97,%,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
