risk_metric_id,city_id,metric_year,period_end,geo_scope,metric_code,metric_name_cn,metric_value,unit,value_origin,calculation_id,data_status,source_doc_id,source_grade,note
RISK-CN-640500-2026-fiscal_self_sufficiency,CN-640500,2026,2026-12-31,prefecture_whole,fiscal_self_sufficiency,财政自给率,,%,,,not_collected,,,缺少分子或分母时为空；税收收入占比暂未采集。
RISK-CN-640500-2026-gov_fund_dependence,CN-640500,2026,2026-12-31,prefecture_whole,gov_fund_dependence,政府性基金收入依赖度,,%,,,not_collected,,,缺少分子或分母时为空；税收收入占比暂未采集。
RISK-CN-640500-2026-tax_share,CN-640500,2026,2026-12-31,prefecture_whole,tax_share,税收收入占比,,%,,,not_collected,,,缺少分子或分母时为空；税收收入占比暂未采集。
RISK-CN-650100-2026-statutory_debt_to_gdp,CN-650100,2026,2026-12-31,prefecture_whole,statutory_debt_to_gdp,法定债务/GDP,,%,,,not_collected,,,缺少分子或分母时为空；税收收入占比暂未采集。
RISK-CN-650100-2026-statutory_debt_to_general_revenue,CN-650100,2026,2026-12-31,prefecture_whole,statutory_debt_to_general_revenue,法定债务/一般预算收入,,%,,,not_collected,,,缺少分子或分母时为空；税收收入占比暂未采集。
RISK-CN-650100-2026-debt_limit_utilization,CN-650100,2026,2026-12-31,prefecture_whole,debt_limit_utilization,债务限额利用率,,%,,,not_collected,,,缺少分子或分母时为空；税收收入占比暂未采集。
RISK-CN-650100-2026-fiscal_self_sufficiency,CN-650100,2026,2026-12-31,prefecture_whole,fiscal_self_sufficiency,财政自给率,,%,,,not_collected,,,缺少分子或分母时为空；税收收入占比暂未采集。
RISK-CN-650100-2026-gov_fund_dependence,CN-650100,2026,2026-12-31,prefecture_whole,gov_fund_dependence,政府性基金收入依赖度,,%,,,not_collected,,,缺少分子或分母时为空；税收收入占比暂未采集。
RISK-CN-650100-2026-tax_share,CN-650100,2026,2026-12-31,prefecture_whole,tax_share,税收收入占比,,%,,,not_collected,,,缺少分子或分母时为空；税收收入占比暂未采集。
RISK-CN-650200-2026-statutory_debt_to_gdp,CN-650200,2026,2026-12-31,prefecture_whole,statutory_debt_to_gdp,法定债务/GDP,,%,,,not_collected,,,缺少分子或分母时为空；税收收入占比暂未采集。
RISK-CN-650200-2026-statutory_debt_to_general_revenue,CN-650200,2026,2026-12-31,prefecture_whole,statutory_debt_to_general_revenue,法定债务/一般预算收入,,%,,,not_collected,,,缺少分子或分母时为空；税收收入占比暂未采集。
RISK-CN-650200-2026-debt_limit_utilization,CN-650200,2026,2026-12-31,prefecture_whole,debt_limit_utilization,债务限额利用率,,%,,,not_collected,,,缺少分子或分母时为空；税收收入占比暂未采集。
RISK-CN-650200-2026-fiscal_self_sufficiency,CN-650200,2026,2026-12-31,prefecture_whole,fiscal_self_sufficiency,财政自给率,,%,,,not_collected,,,缺少分子或分母时为空；税收收入占比暂未采集。
RISK-CN-650200-2026-gov_fund_dependence,CN-650200,2026,2026-12-31,prefecture_whole,gov_fund_dependence,政府性基金收入依赖度,,%,,,not_collected,,,缺少分子或分母时为空；税收收入占比暂未采集。
RISK-CN-650200-2026-tax_share,CN-650200,2026,2026-12-31,prefecture_whole,tax_share,税收收入占比,,%,,,not_collected,,,缺少分子或分母时为空；税收收入占比暂未采集。
RISK-CN-650400-2026-statutory_debt_to_gdp,CN-650400,2026,2026-12-31,prefecture_whole,statutory_debt_to_gdp,法定债务/GDP,,%,,,not_collected,,,缺少分子或分母时为空；税收收入占比暂未采集。
RISK-CN-650400-2026-statutory_debt_to_general_revenue,CN-650400,2026,2026-12-31,prefecture_whole,statutory_debt_to_general_revenue,法定债务/一般预算收入,,%,,,not_collected,,,缺少分子或分母时为空；税收收入占比暂未采集。
RISK-CN-650400-2026-debt_limit_utilization,CN-650400,2026,2026-12-31,prefecture_whole,debt_limit_utilization,债务限额利用率,,%,,,not_collected,,,缺少分子或分母时为空；税收收入占比暂未采集。
RISK-CN-650400-2026-fiscal_self_sufficiency,CN-650400,2026,2026-12-31,prefecture_whole,fiscal_self_sufficiency,财政自给率,,%,,,not_collected,,,缺少分子或分母时为空；税收收入占比暂未采集。
RISK-CN-650400-2026-gov_fund_dependence,CN-650400,2026,2026-12-31,prefecture_whole,gov_fund_dependence,政府性基金收入依赖度,,%,,,not_collected,,,缺少分子或分母时为空；税收收入占比暂未采集。
RISK-CN-650400-2026-tax_share,CN-650400,2026,2026-12-31,prefecture_whole,tax_share,税收收入占比,,%,,,not_collected,,,缺少分子或分母时为空；税收收入占比暂未采集。
RISK-CN-650500-2026-statutory_debt_to_gdp,CN-650500,2026,2026-12-31,prefecture_whole,statutory_debt_to_gdp,法定债务/GDP,,%,,,not_collected,,,缺少分子或分母时为空；税收收入占比暂未采集。
RISK-CN-650500-2026-statutory_debt_to_general_revenue,CN-650500,2026,2026-12-31,prefecture_whole,statutory_debt_to_general_revenue,法定债务/一般预算收入,,%,,,not_collected,,,缺少分子或分母时为空；税收收入占比暂未采集。
RISK-CN-650500-2026-debt_limit_utilization,CN-650500,2026,2026-12-31,prefecture_whole,debt_limit_utilization,债务限额利用率,,%,,,not_collected,,,缺少分子或分母时为空；税收收入占比暂未采集。
RISK-CN-650500-2026-fiscal_self_sufficiency,CN-650500,2026,2026-12-31,prefecture_whole,fiscal_self_sufficiency,财政自给率,,%,,,not_collected,,,缺少分子或分母时为空；税收收入占比暂未采集。
RISK-CN-650500-2026-gov_fund_dependence,CN-650500,2026,2026-12-31,prefecture_whole,gov_fund_dependence,政府性基金收入依赖度,,%,,,not_collected,,,缺少分子或分母时为空；税收收入占比暂未采集。
RISK-CN-650500-2026-tax_share,CN-650500,2026,2026-12-31,prefecture_whole,tax_share,税收收入占比,,%,,,not_collected,,,缺少分子或分母时为空；税收收入占比暂未采集。
RISK-CN-652300-2026-statutory_debt_to_gdp,CN-652300,2026,2026-12-31,prefecture_whole,statutory_debt_to_gdp,法定债务/GDP,,%,,,not_collected,,,缺少分子或分母时为空；税收收入占比暂未采集。
RISK-CN-652300-2026-statutory_debt_to_general_revenue,CN-652300,2026,2026-12-31,prefecture_whole,statutory_debt_to_general_revenue,法定债务/一般预算收入,,%,,,not_collected,,,缺少分子或分母时为空；税收收入占比暂未采集。
RISK-CN-652300-2026-debt_limit_utilization,CN-652300,2026,2026-12-31,prefecture_whole,debt_limit_utilization,债务限额利用率,,%,,,not_collected,,,缺少分子或分母时为空；税收收入占比暂未采集。
RISK-CN-652300-2026-fiscal_self_sufficiency,CN-652300,2026,2026-12-31,prefecture_whole,fiscal_self_sufficiency,财政自给率,,%,,,not_collected,,,缺少分子或分母时为空；税收收入占比暂未采集。
RISK-CN-652300-2026-gov_fund_dependence,CN-652300,2026,2026-12-31,prefecture_whole,gov_fund_dependence,政府性基金收入依赖度,,%,,,not_collected,,,缺少分子或分母时为空；税收收入占比暂未采集。
RISK-CN-652300-2026-tax_share,CN-652300,2026,2026-12-31,prefecture_whole,tax_share,税收收入占比,,%,,,not_collected,,,缺少分子或分母时为空；税收收入占比暂未采集。
RISK-CN-652700-2026-statutory_debt_to_gdp,CN-652700,2026,2026-12-31,prefecture_whole,statutory_debt_to_gdp,法定债务/GDP,,%,,,not_collected,,,缺少分子或分母时为空；税收收入占比暂未采集。
RISK-CN-652700-2026-statutory_debt_to_general_revenue,CN-652700,2026,2026-12-31,prefecture_whole,statutory_debt_to_general_revenue,法定债务/一般预算收入,,%,,,not_collected,,,缺少分子或分母时为空；税收收入占比暂未采集。
RISK-CN-652700-2026-debt_limit_utilization,CN-652700,2026,2026-12-31,prefecture_whole,debt_limit_utilization,债务限额利用率,,%,,,not_collected,,,缺少分子或分母时为空；税收收入占比暂未采集。
RISK-CN-652700-2026-fiscal_self_sufficiency,CN-652700,2026,2026-12-31,prefecture_whole,fiscal_self_sufficiency,财政自给率,,%,,,not_collected,,,缺少分子或分母时为空；税收收入占比暂未采集。
RISK-CN-652700-2026-gov_fund_dependence,CN-652700,2026,2026-12-31,prefecture_whole,gov_fund_dependence,政府性基金收入依赖度,,%,,,not_collected,,,缺少分子或分母时为空；税收收入占比暂未采集。
RISK-CN-652700-2026-tax_share,CN-652700,2026,2026-12-31,prefecture_whole,tax_share,税收收入占比,,%,,,not_collected,,,缺少分子或分母时为空；税收收入占比暂未采集。
RISK-CN-652800-2026-statutory_debt_to_gdp,CN-652800,2026,2026-12-31,prefecture_whole,statutory_debt_to_gdp,法定债务/GDP,,%,,,not_collected,,,缺少分子或分母时为空；税收收入占比暂未采集。
RISK-CN-652800-2026-statutory_debt_to_general_revenue,CN-652800,2026,2026-12-31,prefecture_whole,statutory_debt_to_general_revenue,法定债务/一般预算收入,,%,,,not_collected,,,缺少分子或分母时为空；税收收入占比暂未采集。
RISK-CN-652800-2026-debt_limit_utilization,CN-652800,2026,2026-12-31,prefecture_whole,debt_limit_utilization,债务限额利用率,,%,,,not_collected,,,缺少分子或分母时为空；税收收入占比暂未采集。
RISK-CN-652800-2026-fiscal_self_sufficiency,CN-652800,2026,2026-12-31,prefecture_whole,fiscal_self_sufficiency,财政自给率,,%,,,not_collected,,,缺少分子或分母时为空；税收收入占比暂未采集。
RISK-CN-652800-2026-gov_fund_dependence,CN-652800,2026,2026-12-31,prefecture_whole,gov_fund_dependence,政府性基金收入依赖度,,%,,,not_collected,,,缺少分子或分母时为空；税收收入占比暂未采集。
RISK-CN-652800-2026-tax_share,CN-652800,2026,2026-12-31,prefecture_whole,tax_share,税收收入占比,,%,,,not_collected,,,缺少分子或分母时为空；税收收入占比暂未采集。
RISK-CN-652900-2026-statutory_debt_to_gdp,CN-652900,2026,2026-12-31,prefecture_whole,statutory_debt_to_gdp,法定债务/GDP,,%,,,not_collected,,,缺少分子或分母时为空；税收收入占比暂未采集。
RISK-CN-652900-2026-statutory_debt_to_general_revenue,CN-652900,2026,2026-12-31,prefecture_whole,statutory_debt_to_general_revenue,法定债务/一般预算收入,,%,,,not_collected,,,缺少分子或分母时为空；税收收入占比暂未采集。
RISK-CN-652900-2026-debt_limit_utilization,CN-652900,2026,2026-12-31,prefecture_whole,debt_limit_utilization,债务限额利用率,,%,,,not_collected,,,缺少分子或分母时为空；税收收入占比暂未采集。
RISK-CN-652900-2026-fiscal_self_sufficiency,CN-652900,2026,2026-12-31,prefecture_whole,fiscal_self_sufficiency,财政自给率,,%,,,not_collected,,,缺少分子或分母时为空；税收收入占比暂未采集。
RISK-CN-652900-2026-gov_fund_dependence,CN-652900,2026,2026-12-31,prefecture_whole,gov_fund_dependence,政府性基金收入依赖度,,%,,,not_collected,,,缺少分子或分母时为空；税收收入占比暂未采集。
RISK-CN-652900-2026-tax_share,CN-652900,2026,2026-12-31,prefecture_whole,tax_share,税收收入占比,,%,,,not_collected,,,缺少分子或分母时为空；税收收入占比暂未采集。
RISK-CN-653000-2026-statutory_debt_to_gdp,CN-653000,2026,2026-12-31,prefecture_whole,statutory_debt_to_gdp,法定债务/GDP,,%,,,not_collected,,,缺少分子或分母时为空；税收收入占比暂未采集。
RISK-CN-653000-2026-statutory_debt_to_general_revenue,CN-653000,2026,2026-12-31,prefecture_whole,statutory_debt_to_general_revenue,法定债务/一般预算收入,,%,,,not_collected,,,缺少分子或分母时为空；税收收入占比暂未采集。
RISK-CN-653000-2026-debt_limit_utilization,CN-653000,2026,2026-12-31,prefecture_whole,debt_limit_utilization,债务限额利用率,,%,,,not_collected,,,缺少分子或分母时为空；税收收入占比暂未采集。
RISK-CN-653000-2026-fiscal_self_sufficiency,CN-653000,2026,2026-12-31,prefecture_whole,fiscal_self_sufficiency,财政自给率,,%,,,not_collected,,,缺少分子或分母时为空；税收收入占比暂未采集。
RISK-CN-653000-2026-gov_fund_dependence,CN-653000,2026,2026-12-31,prefecture_whole,gov_fund_dependence,政府性基金收入依赖度,,%,,,not_collected,,,缺少分子或分母时为空；税收收入占比暂未采集。
RISK-CN-653000-2026-tax_share,CN-653000,2026,2026-12-31,prefecture_whole,tax_share,税收收入占比,,%,,,not_collected,,,缺少分子或分母时为空；税收收入占比暂未采集。
RISK-CN-653100-2026-statutory_debt_to_gdp,CN-653100,2026,2026-12-31,prefecture_whole,statutory_debt_to_gdp,法定债务/GDP,,%,,,not_collected,,,缺少分子或分母时为空；税收收入占比暂未采集。
RISK-CN-653100-2026-statutory_debt_to_general_revenue,CN-653100,2026,2026-12-31,prefecture_whole,statutory_debt_to_general_revenue,法定债务/一般预算收入,,%,,,not_collected,,,缺少分子或分母时为空；税收收入占比暂未采集。
RISK-CN-653100-2026-debt_limit_utilization,CN-653100,2026,2026-12-31,prefecture_whole,debt_limit_utilization,债务限额利用率,,%,,,not_collected,,,缺少分子或分母时为空；税收收入占比暂未采集。
RISK-CN-653100-2026-fiscal_self_sufficiency,CN-653100,2026,2026-12-31,prefecture_whole,fiscal_self_sufficiency,财政自给率,,%,,,not_collected,,,缺少分子或分母时为空；税收收入占比暂未采集。
RISK-CN-653100-2026-gov_fund_dependence,CN-653100,2026,2026-12-31,prefecture_whole,gov_fund_dependence,政府性基金收入依赖度,,%,,,not_collected,,,缺少分子或分母时为空；税收收入占比暂未采集。
RISK-CN-653100-2026-tax_share,CN-653100,2026,2026-12-31,prefecture_whole,tax_share,税收收入占比,,%,,,not_collected,,,缺少分子或分母时为空；税收收入占比暂未采集。
RISK-CN-653200-2026-statutory_debt_to_gdp,CN-653200,2026,2026-12-31,prefecture_whole,statutory_debt_to_gdp,法定债务/GDP,,%,,,not_collected,,,缺少分子或分母时为空；税收收入占比暂未采集。
RISK-CN-653200-2026-statutory_debt_to_general_revenue,CN-653200,2026,2026-12-31,prefecture_whole,statutory_debt_to_general_revenue,法定债务/一般预算收入,,%,,,not_collected,,,缺少分子或分母时为空；税收收入占比暂未采集。
RISK-CN-653200-2026-debt_limit_utilization,CN-653200,2026,2026-12-31,prefecture_whole,debt_limit_utilization,债务限额利用率,,%,,,not_collected,,,缺少分子或分母时为空；税收收入占比暂未采集。
RISK-CN-653200-2026-fiscal_self_sufficiency,CN-653200,2026,2026-12-31,prefecture_whole,fiscal_self_sufficiency,财政自给率,,%,,,not_collected,,,缺少分子或分母时为空；税收收入占比暂未采集。
RISK-CN-653200-2026-gov_fund_dependence,CN-653200,2026,2026-12-31,prefecture_whole,gov_fund_dependence,政府性基金收入依赖度,,%,,,not_collected,,,缺少分子或分母时为空；税收收入占比暂未采集。
RISK-CN-653200-2026-tax_share,CN-653200,2026,2026-12-31,prefecture_whole,tax_share,税收收入占比,,%,,,not_collected,,,缺少分子或分母时为空；税收收入占比暂未采集。
RISK-CN-654000-2026-statutory_debt_to_gdp,CN-654000,2026,2026-12-31,prefecture_whole,statutory_debt_to_gdp,法定债务/GDP,,%,,,not_collected,,,缺少分子或分母时为空；税收收入占比暂未采集。
RISK-CN-654000-2026-statutory_debt_to_general_revenue,CN-654000,2026,2026-12-31,prefecture_whole,statutory_debt_to_general_revenue,法定债务/一般预算收入,,%,,,not_collected,,,缺少分子或分母时为空；税收收入占比暂未采集。
RISK-CN-654000-2026-debt_limit_utilization,CN-654000,2026,2026-12-31,prefecture_whole,debt_limit_utilization,债务限额利用率,,%,,,not_collected,,,缺少分子或分母时为空；税收收入占比暂未采集。
RISK-CN-654000-2026-fiscal_self_sufficiency,CN-654000,2026,2026-12-31,prefecture_whole,fiscal_self_sufficiency,财政自给率,,%,,,not_collected,,,缺少分子或分母时为空；税收收入占比暂未采集。
RISK-CN-654000-2026-gov_fund_dependence,CN-654000,2026,2026-12-31,prefecture_whole,gov_fund_dependence,政府性基金收入依赖度,,%,,,not_collected,,,缺少分子或分母时为空；税收收入占比暂未采集。
