lineage_id,target_table,target_record_id,target_field,value_origin,source_doc_id,source_locator,locator_type,page_number,table_name,sheet_name,cell_range,row_label,column_label,evidence_excerpt,raw_value,raw_unit,machine_extracted_value,normalized_value,normalization_rule,calculation_id,conflict_group_id,selected_flag,selection_reason,extraction_method,parse_confidence,reviewer,reviewed_at
LIN-013083,city_macro_fiscal,MACRO-CN-350800-2024-PREFECTURE,special_debt_balance_100m,disclosed,SRC-PROVINCE-DEBT-FUJIAN-2024,官方归档文本第 16 行；表=2024年度福建省地方政府债务限额余额情况表,text_row,,,,,龙岩市,special_debt_balance_100m,龙岩市       1155.18     325.24     829.94    1119.65      310.93     808.72,龙岩市       1155.18     325.24     829.94    1119.65      310.93     808.72,亿元,808.72,808.72,PDF 表格数值按原表单位换算为亿元；保留 prefecture_whole 全市/全州/全地区口径。,,,true,官方财政/人大公开债务表，严格匹配行政单元白名单并排除本级/区县行。,pdftotext+whitelist-row-parser,0.95,national_panel_collector,2026-08-01T00:00:00+08:00
LIN-013084,city_macro_fiscal,MACRO-CN-350800-2024-PREFECTURE,special_debt_limit_100m,disclosed,SRC-PROVINCE-DEBT-FUJIAN-2024,官方归档文本第 16 行；表=2024年度福建省地方政府债务限额余额情况表,text_row,,,,,龙岩市,special_debt_limit_100m,龙岩市       1155.18     325.24     829.94    1119.65      310.93     808.72,龙岩市       1155.18     325.24     829.94    1119.65      310.93     808.72,亿元,829.94,829.94,PDF 表格数值按原表单位换算为亿元；保留 prefecture_whole 全市/全州/全地区口径。,,,true,官方财政/人大公开债务表，严格匹配行政单元白名单并排除本级/区县行。,pdftotext+whitelist-row-parser,0.95,national_panel_collector,2026-08-01T00:00:00+08:00
LIN-013085,city_macro_fiscal,MACRO-CN-350900-2024-PREFECTURE,general_debt_limit_100m,disclosed,SRC-PROVINCE-DEBT-FUJIAN-2024,官方归档文本第 17 行；表=2024年度福建省地方政府债务限额余额情况表,text_row,,,,,宁德市,general_debt_limit_100m,宁德市       1146.82     308.55     838.27    1119.95      296.92     823.03,宁德市       1146.82     308.55     838.27    1119.95      296.92     823.03,亿元,308.55,308.55,PDF 表格数值按原表单位换算为亿元；保留 prefecture_whole 全市/全州/全地区口径。,,,true,官方财政/人大公开债务表，严格匹配行政单元白名单并排除本级/区县行。,pdftotext+whitelist-row-parser,0.95,national_panel_collector,2026-08-01T00:00:00+08:00
LIN-013086,city_macro_fiscal,MACRO-CN-350900-2024-PREFECTURE,general_debt_balance_100m,disclosed,SRC-PROVINCE-DEBT-FUJIAN-2024,官方归档文本第 17 行；表=2024年度福建省地方政府债务限额余额情况表,text_row,,,,,宁德市,general_debt_balance_100m,宁德市       1146.82     308.55     838.27    1119.95      296.92     823.03,宁德市       1146.82     308.55     838.27    1119.95      296.92     823.03,亿元,296.92,296.92,PDF 表格数值按原表单位换算为亿元；保留 prefecture_whole 全市/全州/全地区口径。,,,true,官方财政/人大公开债务表，严格匹配行政单元白名单并排除本级/区县行。,pdftotext+whitelist-row-parser,0.95,national_panel_collector,2026-08-01T00:00:00+08:00
LIN-013087,city_macro_fiscal,MACRO-CN-350900-2024-PREFECTURE,special_debt_balance_100m,disclosed,SRC-PROVINCE-DEBT-FUJIAN-2024,官方归档文本第 17 行；表=2024年度福建省地方政府债务限额余额情况表,text_row,,,,,宁德市,special_debt_balance_100m,宁德市       1146.82     308.55     838.27    1119.95      296.92     823.03,宁德市       1146.82     308.55     838.27    1119.95      296.92     823.03,亿元,823.03,823.03,PDF 表格数值按原表单位换算为亿元；保留 prefecture_whole 全市/全州/全地区口径。,,,true,官方财政/人大公开债务表，严格匹配行政单元白名单并排除本级/区县行。,pdftotext+whitelist-row-parser,0.95,national_panel_collector,2026-08-01T00:00:00+08:00
LIN-013088,city_macro_fiscal,MACRO-CN-350900-2024-PREFECTURE,special_debt_limit_100m,disclosed,SRC-PROVINCE-DEBT-FUJIAN-2024,官方归档文本第 17 行；表=2024年度福建省地方政府债务限额余额情况表,text_row,,,,,宁德市,special_debt_limit_100m,宁德市       1146.82     308.55     838.27    1119.95      296.92     823.03,宁德市       1146.82     308.55     838.27    1119.95      296.92     823.03,亿元,838.27,838.27,PDF 表格数值按原表单位换算为亿元；保留 prefecture_whole 全市/全州/全地区口径。,,,true,官方财政/人大公开债务表，严格匹配行政单元白名单并排除本级/区县行。,pdftotext+whitelist-row-parser,0.95,national_panel_collector,2026-08-01T00:00:00+08:00
LIN-013089,city_macro_fiscal,MACRO-CN-360100-2024-PREFECTURE,general_debt_limit_100m,disclosed,SRC-CITY-DEBT-JIANGXI-NANCHANG-2024,官方归档文本第 3 行；表=2024年南昌市级政府举借债务情况（全市）,text_row,,,,,南昌市,general_debt_limit_100m,南昌市 2159.11 616.76 1542.35 1929.98 609.91 1320.07 | CEIC一般+专项分项：一般=60991.000，专项=132007.000百万人民币；合计为计算值,南昌市 2159.11 616.76 1542.35 1929.98 609.91 1320.07 | CEIC一般+专项分项：一般=60991.000，专项=132007.000百万人民币；合计为计算值,亿元,616.76,616.76,PDF 表格数值按原表单位换算为亿元；保留 prefecture_whole 全市/全州/全地区口径。,,,true,官方财政/人大公开债务表，严格匹配行政单元白名单并排除本级/区县行。,pdftotext+whitelist-row-parser,0.95,national_panel_collector,2026-08-01T00:00:00+08:00
LIN-013090,city_macro_fiscal,MACRO-CN-360100-2024-PREFECTURE,general_debt_balance_100m,disclosed,SRC-CITY-DEBT-JIANGXI-NANCHANG-2024,官方归档文本第 3 行；表=2024年南昌市级政府举借债务情况（全市）,text_row,,,,,南昌市,general_debt_balance_100m,南昌市 2159.11 616.76 1542.35 1929.98 609.91 1320.07 | CEIC一般+专项分项：一般=60991.000，专项=132007.000百万人民币；合计为计算值,南昌市 2159.11 616.76 1542.35 1929.98 609.91 1320.07 | CEIC一般+专项分项：一般=60991.000，专项=132007.000百万人民币；合计为计算值,亿元,609.91,609.91,PDF 表格数值按原表单位换算为亿元；保留 prefecture_whole 全市/全州/全地区口径。,,,true,官方财政/人大公开债务表，严格匹配行政单元白名单并排除本级/区县行。,pdftotext+whitelist-row-parser,0.95,national_panel_collector,2026-08-01T00:00:00+08:00
LIN-013091,city_macro_fiscal,MACRO-CN-360100-2024-PREFECTURE,special_debt_balance_100m,disclosed,SRC-CITY-DEBT-JIANGXI-NANCHANG-2024,官方归档文本第 3 行；表=2024年南昌市级政府举借债务情况（全市）,text_row,,,,,南昌市,special_debt_balance_100m,南昌市 2159.11 616.76 1542.35 1929.98 609.91 1320.07 | CEIC一般+专项分项：一般=60991.000，专项=132007.000百万人民币；合计为计算值,南昌市 2159.11 616.76 1542.35 1929.98 609.91 1320.07 | CEIC一般+专项分项：一般=60991.000，专项=132007.000百万人民币；合计为计算值,亿元,1320.07,1320.07,PDF 表格数值按原表单位换算为亿元；保留 prefecture_whole 全市/全州/全地区口径。,,,true,官方财政/人大公开债务表，严格匹配行政单元白名单并排除本级/区县行。,pdftotext+whitelist-row-parser,0.95,national_panel_collector,2026-08-01T00:00:00+08:00
LIN-013092,city_macro_fiscal,MACRO-CN-360100-2024-PREFECTURE,special_debt_limit_100m,disclosed,SRC-CITY-DEBT-JIANGXI-NANCHANG-2024,官方归档文本第 3 行；表=2024年南昌市级政府举借债务情况（全市）,text_row,,,,,南昌市,special_debt_limit_100m,南昌市 2159.11 616.76 1542.35 1929.98 609.91 1320.07 | CEIC一般+专项分项：一般=60991.000，专项=132007.000百万人民币；合计为计算值,南昌市 2159.11 616.76 1542.35 1929.98 609.91 1320.07 | CEIC一般+专项分项：一般=60991.000，专项=132007.000百万人民币；合计为计算值,亿元,1542.35,1542.35,PDF 表格数值按原表单位换算为亿元；保留 prefecture_whole 全市/全州/全地区口径。,,,true,官方财政/人大公开债务表，严格匹配行政单元白名单并排除本级/区县行。,pdftotext+whitelist-row-parser,0.95,national_panel_collector,2026-08-01T00:00:00+08:00
LIN-013093,city_macro_fiscal,MACRO-CN-360200-2024-PREFECTURE,statutory_debt_balance_100m,disclosed,SRC-SECONDARY-DEBT-JIANGXI-JINGDEZHEN-2024,归档来源文本第 2 行；表=表1 景德镇市地方经济财政实力,text_row,,,,,景德镇市,statutory_debt_balance_100m,景德镇市 710.12 | CEIC页面元数据同比基准：2024年=71012.000百万人民币,景德镇市 710.12 | CEIC页面元数据同比基准：2024年=71012.000百万人民币,亿元,710.12,710.12,PDF/文本表格数值按原表单位换算为亿元；保留 prefecture_whole 全市/全州/全地区口径。,,,true,评级研究报告公开转载的地级行政单元总余额摘录，仅作补缺暂存；不反推一般/专项分项。,whitelist-row-parser,0.95,national_panel_collector,2026-08-01T00:00:00+08:00
LIN-013094,city_macro_fiscal,MACRO-CN-360300-2024-PREFECTURE,general_debt_balance_100m,disclosed,SRC-SECONDARY-DEBT-JIANGXI-PINGXIANG-2024,归档来源文本第 2 行；表=萍乡市2024年末地方政府债务余额,text_row,,,,,萍乡市,general_debt_balance_100m,萍乡市 694.00 231.95 462.04,萍乡市 694.00 231.95 462.04,亿元,231.95,231.95,PDF/文本表格数值按原表单位换算为亿元；保留 prefecture_whole 全市/全州/全地区口径。,,,true,评级研究报告公开转载的地级行政单元总余额摘录，仅作补缺暂存；不反推一般/专项分项。,whitelist-row-parser,0.95,national_panel_collector,2026-08-01T00:00:00+08:00
LIN-013095,city_macro_fiscal,MACRO-CN-360300-2024-PREFECTURE,special_debt_balance_100m,disclosed,SRC-SECONDARY-DEBT-JIANGXI-PINGXIANG-2024,归档来源文本第 2 行；表=萍乡市2024年末地方政府债务余额,text_row,,,,,萍乡市,special_debt_balance_100m,萍乡市 694.00 231.95 462.04,萍乡市 694.00 231.95 462.04,亿元,462.04,462.04,PDF/文本表格数值按原表单位换算为亿元；保留 prefecture_whole 全市/全州/全地区口径。,,,true,评级研究报告公开转载的地级行政单元总余额摘录，仅作补缺暂存；不反推一般/专项分项。,whitelist-row-parser,0.95,national_panel_collector,2026-08-01T00:00:00+08:00
LIN-013096,city_macro_fiscal,MACRO-CN-360400-2024-PREFECTURE,statutory_debt_balance_100m,disclosed,SRC-SECONDARY-DEBT-JIANGXI-REGIONAL-2024,归档来源文本第 2 行；表=2024年末江西省各地级市地方政府债务余额,text_row,,,,,九江市,statutory_debt_balance_100m,九江市 1610.91 | CEIC页面元数据同比基准：2024年=161091.000百万人民币,九江市 1610.91 | CEIC页面元数据同比基准：2024年=161091.000百万人民币,亿元,1610.91,1610.91,PDF/文本表格数值按原表单位换算为亿元；保留 prefecture_whole 全市/全州/全地区口径。,,,true,评级研究报告公开转载的地级行政单元总余额摘录，仅作补缺暂存；不反推一般/专项分项。,whitelist-row-parser,0.95,national_panel_collector,2026-08-01T00:00:00+08:00
LIN-013097,city_macro_fiscal,MACRO-CN-360500-2024-PREFECTURE,statutory_debt_balance_100m,disclosed,SRC-SECONDARY-DEBT-JIANGXI-XINYU-2024,归档来源文本第 2 行；表=表4 新余市主要财政指标情况,text_row,,,,,新余市,statutory_debt_balance_100m,新余市 475.40 | CEIC页面元数据同比基准：2024年=47545.000百万人民币,新余市 475.40 | CEIC页面元数据同比基准：2024年=47545.000百万人民币,亿元,475.40,475.40,PDF/文本表格数值按原表单位换算为亿元；保留 prefecture_whole 全市/全州/全地区口径。,,,true,评级研究报告公开转载的地级行政单元总余额摘录，仅作补缺暂存；不反推一般/专项分项。,whitelist-row-parser,0.95,national_panel_collector,2026-08-01T00:00:00+08:00
LIN-013098,city_macro_fiscal,MACRO-CN-360600-2024-PREFECTURE,statutory_debt_balance_100m,disclosed,SRC-SECONDARY-DEBT-JIANGXI-YINGTAN-2024,归档来源文本第 2 行；表=表2 鹰潭市主要财政指标,text_row,,,,,鹰潭市,statutory_debt_balance_100m,鹰潭市 529.85,鹰潭市 529.85,亿元,529.85,529.85,PDF/文本表格数值按原表单位换算为亿元；保留 prefecture_whole 全市/全州/全地区口径。,,,true,评级研究报告公开转载的地级行政单元总余额摘录，仅作补缺暂存；不反推一般/专项分项。,whitelist-row-parser,0.95,national_panel_collector,2026-08-01T00:00:00+08:00
LIN-013099,city_macro_fiscal,MACRO-CN-360700-2024-PREFECTURE,general_debt_limit_100m,disclosed,SRC-CITY-DEBT-JIANGXI-GANZHOU-2024,官方归档文本第 3 行；表=2024年赣州市本级及所属地区地方政府债务发行、还本付息决算表（本地区）,text_row,,,,,赣州市,general_debt_limit_100m,赣州市 2358.45 611.56 1746.89 2321.87 595.96 1725.90 | CEIC页面元数据同比基准：2024年=232187.000百万人民币,赣州市 2358.45 611.56 1746.89 2321.87 595.96 1725.90 | CEIC页面元数据同比基准：2024年=232187.000百万人民币,亿元,611.56,611.56,PDF 表格数值按原表单位换算为亿元；保留 prefecture_whole 全市/全州/全地区口径。,,,true,官方财政/人大公开债务表，严格匹配行政单元白名单并排除本级/区县行。,pdftotext+whitelist-row-parser,0.95,national_panel_collector,2026-08-01T00:00:00+08:00
LIN-013100,city_macro_fiscal,MACRO-CN-360700-2024-PREFECTURE,general_debt_balance_100m,disclosed,SRC-CITY-DEBT-JIANGXI-GANZHOU-2024,官方归档文本第 3 行；表=2024年赣州市本级及所属地区地方政府债务发行、还本付息决算表（本地区）,text_row,,,,,赣州市,general_debt_balance_100m,赣州市 2358.45 611.56 1746.89 2321.87 595.96 1725.90 | CEIC页面元数据同比基准：2024年=232187.000百万人民币,赣州市 2358.45 611.56 1746.89 2321.87 595.96 1725.90 | CEIC页面元数据同比基准：2024年=232187.000百万人民币,亿元,595.96,595.96,PDF 表格数值按原表单位换算为亿元；保留 prefecture_whole 全市/全州/全地区口径。,,,true,官方财政/人大公开债务表，严格匹配行政单元白名单并排除本级/区县行。,pdftotext+whitelist-row-parser,0.95,national_panel_collector,2026-08-01T00:00:00+08:00
LIN-013101,city_macro_fiscal,MACRO-CN-360700-2024-PREFECTURE,special_debt_balance_100m,disclosed,SRC-CITY-DEBT-JIANGXI-GANZHOU-2024,官方归档文本第 3 行；表=2024年赣州市本级及所属地区地方政府债务发行、还本付息决算表（本地区）,text_row,,,,,赣州市,special_debt_balance_100m,赣州市 2358.45 611.56 1746.89 2321.87 595.96 1725.90 | CEIC页面元数据同比基准：2024年=232187.000百万人民币,赣州市 2358.45 611.56 1746.89 2321.87 595.96 1725.90 | CEIC页面元数据同比基准：2024年=232187.000百万人民币,亿元,1725.90,1725.90,PDF 表格数值按原表单位换算为亿元；保留 prefecture_whole 全市/全州/全地区口径。,,,true,官方财政/人大公开债务表，严格匹配行政单元白名单并排除本级/区县行。,pdftotext+whitelist-row-parser,0.95,national_panel_collector,2026-08-01T00:00:00+08:00
LIN-013102,city_macro_fiscal,MACRO-CN-360700-2024-PREFECTURE,special_debt_limit_100m,disclosed,SRC-CITY-DEBT-JIANGXI-GANZHOU-2024,官方归档文本第 3 行；表=2024年赣州市本级及所属地区地方政府债务发行、还本付息决算表（本地区）,text_row,,,,,赣州市,special_debt_limit_100m,赣州市 2358.45 611.56 1746.89 2321.87 595.96 1725.90 | CEIC页面元数据同比基准：2024年=232187.000百万人民币,赣州市 2358.45 611.56 1746.89 2321.87 595.96 1725.90 | CEIC页面元数据同比基准：2024年=232187.000百万人民币,亿元,1746.89,1746.89,PDF 表格数值按原表单位换算为亿元；保留 prefecture_whole 全市/全州/全地区口径。,,,true,官方财政/人大公开债务表，严格匹配行政单元白名单并排除本级/区县行。,pdftotext+whitelist-row-parser,0.95,national_panel_collector,2026-08-01T00:00:00+08:00
