city_id,city_name_cn,metric_year,statutory_debt_balance_100m,raw_value_million_rmb,value_origin,source_doc_id,source_url,evidence_excerpt,source_grade
CN-520100,贵阳市,2025,4329.89000,432989.000,disclosed,SRC-SECONDARY-CEIC-CN-520100,https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-guizhou-guiyang,CEIC页面元数据：2025年=432989.000百万人民币,D
CN-520200,六盘水市,2024,1131.78000,113178.000,disclosed,SRC-SECONDARY-CEIC-CN-520200,https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-guizhou-liupanshui,CEIC页面元数据同比基准：2024年=113178.000百万人民币,D
CN-520200,六盘水市,2025,1267.35000,126735.000,disclosed,SRC-SECONDARY-CEIC-CN-520200,https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-guizhou-liupanshui,CEIC页面元数据：2025年=126735.000百万人民币,D
CN-520400,安顺市,2024,841.71000,84171.000,disclosed,SRC-SECONDARY-CEIC-CN-520400,https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-guizhou-anshun,CEIC页面元数据同比基准：2024年=84171.000百万人民币,D
CN-520400,安顺市,2025,844.80000,84480.000,disclosed,SRC-SECONDARY-CEIC-CN-520400,https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-guizhou-anshun,CEIC页面元数据：2025年=84480.000百万人民币,D
CN-520600,铜仁市,2024,1422.88000,142288.000,calculated,SRC-SECONDARY-CEIC-CN-520600,https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-general-guizhou-tongren;https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-special-guizhou-tongren,CEIC一般+专项分项：一般=81113.000，专项=61175.000百万人民币；合计为计算值,D
CN-520600,铜仁市,2025,1517.67000,151767.000,calculated,SRC-SECONDARY-CEIC-CN-520600,https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-general-guizhou-tongren;https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-special-guizhou-tongren,CEIC一般+专项分项：一般=82266.000，专项=69501.000百万人民币；合计为计算值,D
CN-530300,曲靖市,2018,282.30000,28230.000,disclosed,SRC-SECONDARY-CEIC-CN-530300,https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-yunnan-qujing,CEIC图表：2018年=28230.000百万人民币,D
CN-530300,曲靖市,2019,362.00000,36200.000,disclosed,SRC-SECONDARY-CEIC-CN-530300,https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-yunnan-qujing,CEIC图表：2019年=36200.000百万人民币,D
CN-530300,曲靖市,2020,508.40000,50840.000,disclosed,SRC-SECONDARY-CEIC-CN-530300,https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-yunnan-qujing,CEIC图表：2020年=50840.000百万人民币,D
CN-530300,曲靖市,2021,614.92000,61492.000,disclosed,SRC-SECONDARY-CEIC-CN-530300,https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-yunnan-qujing,CEIC图表：2021年=61492.000百万人民币,D
CN-530300,曲靖市,2022,773.41000,77341.000,disclosed,SRC-SECONDARY-CEIC-CN-530300,https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-yunnan-qujing,CEIC图表：2022年=77341.000百万人民币,D
CN-530300,曲靖市,2023,943.40000,94340.000,disclosed,SRC-SECONDARY-CEIC-CN-530300,https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-yunnan-qujing,CEIC图表：2023年=94340.000百万人民币,D
CN-530300,曲靖市,2024,1055.10000,105510.000,disclosed,SRC-SECONDARY-CEIC-CN-530300,https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-yunnan-qujing,CEIC页面元数据同比基准：2024年=105510.000百万人民币,D
CN-530300,曲靖市,2025,1183.29000,118329.000,disclosed,SRC-SECONDARY-CEIC-CN-530300,https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-yunnan-qujing,CEIC页面元数据：2025年=118329.000百万人民币,D
CN-530500,保山市,2018,267.20000,26720.000,disclosed,SRC-SECONDARY-CEIC-CN-530500,https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-yunnan-baoshan,CEIC图表：2018年=26720.000百万人民币,D
CN-530500,保山市,2019,318.50000,31850.000,disclosed,SRC-SECONDARY-CEIC-CN-530500,https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-yunnan-baoshan,CEIC图表：2019年=31850.000百万人民币,D
CN-530500,保山市,2020,390.80000,39080.000,disclosed,SRC-SECONDARY-CEIC-CN-530500,https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-yunnan-baoshan,CEIC图表：2020年=39080.000百万人民币,D
CN-530500,保山市,2021,431.08000,43108.000,disclosed,SRC-SECONDARY-CEIC-CN-530500,https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-yunnan-baoshan,CEIC图表：2021年=43108.000百万人民币,D
CN-530500,保山市,2022,449.83000,44983.000,disclosed,SRC-SECONDARY-CEIC-CN-530500,https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-yunnan-baoshan,CEIC图表：2022年=44983.000百万人民币,D
CN-530500,保山市,2023,631.80000,63180.000,disclosed,SRC-SECONDARY-CEIC-CN-530500,https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-yunnan-baoshan,CEIC图表：2023年=63180.000百万人民币,D
CN-530500,保山市,2024,766.70000,76670.000,disclosed,SRC-SECONDARY-CEIC-CN-530500,https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-yunnan-baoshan,CEIC页面元数据同比基准：2024年=76670.000百万人民币,D
CN-530500,保山市,2025,990.82000,99082.000,disclosed,SRC-SECONDARY-CEIC-CN-530500,https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-yunnan-baoshan,CEIC页面元数据：2025年=99082.000百万人民币,D
CN-530600,昭通市,2018,302.90000,30290.000,disclosed,SRC-SECONDARY-CEIC-CN-530600,https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-yunnan-zhaotong,CEIC图表：2018年=30290.000百万人民币,D
CN-530600,昭通市,2019,493.60000,49360.000,disclosed,SRC-SECONDARY-CEIC-CN-530600,https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-yunnan-zhaotong,CEIC图表：2019年=49360.000百万人民币,D
CN-530600,昭通市,2020,575.00000,57500.000,disclosed,SRC-SECONDARY-CEIC-CN-530600,https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-yunnan-zhaotong,CEIC图表：2020年=57500.000百万人民币,D
CN-530600,昭通市,2021,738.18000,73818.000,disclosed,SRC-SECONDARY-CEIC-CN-530600,https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-yunnan-zhaotong,CEIC图表：2021年=73818.000百万人民币,D
CN-530600,昭通市,2022,858.76000,85876.000,disclosed,SRC-SECONDARY-CEIC-CN-530600,https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-yunnan-zhaotong,CEIC图表：2022年=85876.000百万人民币,D
CN-530600,昭通市,2023,1089.70000,108970.000,disclosed,SRC-SECONDARY-CEIC-CN-530600,https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-yunnan-zhaotong,CEIC图表：2023年=108970.000百万人民币,D
CN-530600,昭通市,2024,1258.20000,125820.000,disclosed,SRC-SECONDARY-CEIC-CN-530600,https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-yunnan-zhaotong,CEIC页面元数据同比基准：2024年=125820.000百万人民币,D
CN-530600,昭通市,2025,1405.11000,140511.000,disclosed,SRC-SECONDARY-CEIC-CN-530600,https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-yunnan-zhaotong,CEIC页面元数据：2025年=140511.000百万人民币,D
CN-530700,丽江市,2024,453.00000,45300.000,disclosed,SRC-SECONDARY-CEIC-CN-530700,https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-yunnan-lijiang,CEIC页面元数据同比基准：2024年=45300.000百万人民币,D
CN-530700,丽江市,2025,478.08000,47808.000,disclosed,SRC-SECONDARY-CEIC-CN-530700,https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-yunnan-lijiang,CEIC页面元数据：2025年=47808.000百万人民币,D
CN-610200,铜川市,2018,93.27000,9327.000,calculated,SRC-SECONDARY-CEIC-CN-610200,https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-general-shaanxi-tongchuan;https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-special-shaanxi-tongchuan,CEIC一般+专项分项：一般=8351.000，专项=976.000百万人民币；合计为计算值,D
CN-610200,铜川市,2019,134.71000,13471.000,calculated,SRC-SECONDARY-CEIC-CN-610200,https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-general-shaanxi-tongchuan;https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-special-shaanxi-tongchuan,CEIC一般+专项分项：一般=9142.000，专项=4329.000百万人民币；合计为计算值,D
CN-610200,铜川市,2020,162.94000,16294.000,calculated,SRC-SECONDARY-CEIC-CN-610200,https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-general-shaanxi-tongchuan;https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-special-shaanxi-tongchuan,CEIC一般+专项分项：一般=9355.000，专项=6939.000百万人民币；合计为计算值,D
CN-610200,铜川市,2021,190.62000,19062.000,calculated,SRC-SECONDARY-CEIC-CN-610200,https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-general-shaanxi-tongchuan;https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-special-shaanxi-tongchuan,CEIC一般+专项分项：一般=9733.000，专项=9329.000百万人民币；合计为计算值,D
CN-610200,铜川市,2022,221.41000,22141.000,calculated,SRC-SECONDARY-CEIC-CN-610200,https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-general-shaanxi-tongchuan;https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-special-shaanxi-tongchuan,CEIC一般+专项分项：一般=10419.000，专项=11722.000百万人民币；合计为计算值,D
CN-610200,铜川市,2023,273.10000,27310.000,calculated,SRC-SECONDARY-CEIC-CN-610200,https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-general-shaanxi-tongchuan;https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-special-shaanxi-tongchuan,CEIC一般+专项分项：一般=11190.000，专项=16120.000百万人民币；合计为计算值,D
CN-610200,铜川市,2024,273.12000,27312.000,calculated,SRC-SECONDARY-CEIC-CN-610200,https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-general-shaanxi-tongchuan;https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-special-shaanxi-tongchuan,CEIC一般+专项分项：一般=11189.000，专项=16123.000百万人民币；合计为计算值,D
CN-610200,铜川市,2025,337.40000,33740.000,calculated,SRC-SECONDARY-CEIC-CN-610200,https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-general-shaanxi-tongchuan;https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-special-shaanxi-tongchuan,CEIC一般+专项分项：一般=12810.000，专项=20930.000百万人民币；合计为计算值,D
CN-610500,渭南市,2024,806.66000,80666.000,calculated,SRC-SECONDARY-CEIC-CN-610500,https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-general-shaanxi-weinan;https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-special-shaanxi-weinan,CEIC一般+专项分项：一般=33865.000，专项=46801.000百万人民币；合计为计算值,D
CN-610500,渭南市,2025,948.70000,94870.000,calculated,SRC-SECONDARY-CEIC-CN-610500,https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-general-shaanxi-weinan;https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-special-shaanxi-weinan,CEIC一般+专项分项：一般=37030.000，专项=57840.000百万人民币；合计为计算值,D
CN-610800,榆林市,2018,326.24000,32624.000,disclosed,SRC-SECONDARY-CEIC-CN-610800,https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-shaanxi-yulin,CEIC图表：2018年=32624.000百万人民币,D
CN-610800,榆林市,2019,430.67000,43067.000,disclosed,SRC-SECONDARY-CEIC-CN-610800,https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-shaanxi-yulin,CEIC图表：2019年=43067.000百万人民币,D
CN-610800,榆林市,2020,496.04000,49604.000,disclosed,SRC-SECONDARY-CEIC-CN-610800,https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-shaanxi-yulin,CEIC图表：2020年=49604.000百万人民币,D
CN-610800,榆林市,2021,405.06000,40506.000,disclosed,SRC-SECONDARY-CEIC-CN-610800,https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-shaanxi-yulin,CEIC图表：2021年=40506.000百万人民币,D
CN-610800,榆林市,2022,626.35000,62635.000,disclosed,SRC-SECONDARY-CEIC-CN-610800,https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-shaanxi-yulin,CEIC图表：2022年=62635.000百万人民币,D
CN-610800,榆林市,2023,744.30000,74430.000,disclosed,SRC-SECONDARY-CEIC-CN-610800,https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-shaanxi-yulin,CEIC图表：2023年=74430.000百万人民币,D
CN-610800,榆林市,2024,744.24000,74424.000,disclosed,SRC-SECONDARY-CEIC-CN-610800,https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-shaanxi-yulin,CEIC页面元数据同比基准：2024年=74424.000百万人民币,D
CN-610800,榆林市,2025,859.10000,85910.000,disclosed,SRC-SECONDARY-CEIC-CN-610800,https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-shaanxi-yulin,CEIC页面元数据：2025年=85910.000百万人民币,D
CN-610900,安康市,2018,223.48000,22348.000,disclosed,SRC-SECONDARY-CEIC-CN-610900,https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-shaanxi-ankang,CEIC图表：2018年=22348.000百万人民币,D
CN-610900,安康市,2019,373.02000,37302.000,disclosed,SRC-SECONDARY-CEIC-CN-610900,https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-shaanxi-ankang,CEIC图表：2019年=37302.000百万人民币,D
CN-610900,安康市,2020,430.59000,43059.000,disclosed,SRC-SECONDARY-CEIC-CN-610900,https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-shaanxi-ankang,CEIC图表：2020年=43059.000百万人民币,D
CN-610900,安康市,2021,621.22000,62122.000,disclosed,SRC-SECONDARY-CEIC-CN-610900,https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-shaanxi-ankang,CEIC图表：2021年=62122.000百万人民币,D
CN-610900,安康市,2022,530.12000,53012.000,disclosed,SRC-SECONDARY-CEIC-CN-610900,https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-shaanxi-ankang,CEIC图表：2022年=53012.000百万人民币,D
CN-610900,安康市,2023,641.20000,64120.000,disclosed,SRC-SECONDARY-CEIC-CN-610900,https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-shaanxi-ankang,CEIC图表：2023年=64120.000百万人民币,D
CN-610900,安康市,2024,641.00000,64100.000,disclosed,SRC-SECONDARY-CEIC-CN-610900,https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-shaanxi-ankang,CEIC页面元数据同比基准：2024年=64100.000百万人民币,D
CN-610900,安康市,2025,775.40000,77540.000,disclosed,SRC-SECONDARY-CEIC-CN-610900,https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-shaanxi-ankang,CEIC页面元数据：2025年=77540.000百万人民币,D
CN-611000,商洛市,2024,512.78000,51278.000,calculated,SRC-SECONDARY-CEIC-CN-611000,https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-general-shaanxi-shangluo;https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-special-shaanxi-shangluo,CEIC一般+专项分项：一般=33703.000，专项=17575.000百万人民币；合计为计算值,D
CN-611000,商洛市,2025,584.10000,58410.000,calculated,SRC-SECONDARY-CEIC-CN-611000,https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-general-shaanxi-shangluo;https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-special-shaanxi-shangluo,CEIC一般+专项分项：一般=36050.000，专项=22360.000百万人民币；合计为计算值,D
CN-620100,兰州市,2018,522.54700,52254.700,disclosed,SRC-SECONDARY-CEIC-CN-620100,https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-gansu-lanzhou,CEIC图表：2018年=52254.700百万人民币,D
CN-620100,兰州市,2019,546.21820,54621.820,disclosed,SRC-SECONDARY-CEIC-CN-620100,https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-gansu-lanzhou,CEIC图表：2019年=54621.820百万人民币,D
CN-620100,兰州市,2020,645.60350,64560.350,disclosed,SRC-SECONDARY-CEIC-CN-620100,https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-gansu-lanzhou,CEIC图表：2020年=64560.350百万人民币,D
CN-620100,兰州市,2021,726.36251,72636.251,disclosed,SRC-SECONDARY-CEIC-CN-620100,https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-gansu-lanzhou,CEIC图表：2021年=72636.251百万人民币,D
CN-620100,兰州市,2022,996.60000,99660.000,disclosed,SRC-SECONDARY-CEIC-CN-620100,https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-gansu-lanzhou,CEIC图表：2022年=99660.000百万人民币,D
CN-620100,兰州市,2023,1145.86530,114586.530,disclosed,SRC-SECONDARY-CEIC-CN-620100,https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-gansu-lanzhou,CEIC图表：2023年=114586.530百万人民币,D
CN-620100,兰州市,2024,1609.71810,160971.810,disclosed,SRC-SECONDARY-CEIC-CN-620100,https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-gansu-lanzhou,CEIC页面元数据同比基准：2024年=160971.810百万人民币,D
CN-620100,兰州市,2025,1979.51000,197951.000,disclosed,SRC-SECONDARY-CEIC-CN-620100,https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-gansu-lanzhou,CEIC页面元数据：2025年=197951.000百万人民币,D
CN-620200,嘉峪关市,2018,32.59713,3259.713,calculated,SRC-SECONDARY-CEIC-CN-620200,https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-general-gansu-jiayuguan;https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-special-gansu-jiayuguan,CEIC一般+专项分项：一般=2249.713，专项=1010.000百万人民币；合计为计算值,D
CN-620200,嘉峪关市,2019,39.43604,3943.604,calculated,SRC-SECONDARY-CEIC-CN-620200,https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-general-gansu-jiayuguan;https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-special-gansu-jiayuguan,CEIC一般+专项分项：一般=2443.604，专项=1500.000百万人民币；合计为计算值,D
CN-620200,嘉峪关市,2020,47.75394,4775.394,calculated,SRC-SECONDARY-CEIC-CN-620200,https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-general-gansu-jiayuguan;https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-special-gansu-jiayuguan,CEIC一般+专项分项：一般=2615.394，专项=2160.000百万人民币；合计为计算值,D
CN-620200,嘉峪关市,2021,47.21894,4721.894,calculated,SRC-SECONDARY-CEIC-CN-620200,https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-general-gansu-jiayuguan;https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-special-gansu-jiayuguan,CEIC一般+专项分项：一般=2612.894，专项=2109.000百万人民币；合计为计算值,D
CN-620400,白银市,2018,125.31273,12531.273,calculated,SRC-SECONDARY-CEIC-CN-620400,https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-general-gansu-baiyin;https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-special-gansu-baiyin,CEIC一般+专项分项：一般=6643.458，专项=5887.815百万人民币；合计为计算值,D
CN-620400,白银市,2019,156.69010,15669.010,calculated,SRC-SECONDARY-CEIC-CN-620400,https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-general-gansu-baiyin;https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-special-gansu-baiyin,CEIC一般+专项分项：一般=7907.971，专项=7761.039百万人民币；合计为计算值,D
CN-620400,白银市,2020,194.77991,19477.991,calculated,SRC-SECONDARY-CEIC-CN-620400,https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-general-gansu-baiyin;https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-special-gansu-baiyin,CEIC一般+专项分项：一般=8974.751，专项=10503.240百万人民币；合计为计算值,D
CN-620400,白银市,2021,192.15973,19215.973,calculated,SRC-SECONDARY-CEIC-CN-620400,https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-general-gansu-baiyin;https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-special-gansu-baiyin,CEIC一般+专项分项：一般=8953.191，专项=10262.782百万人民币；合计为计算值,D
CN-620600,武威市,2018,97.02155,9702.155,disclosed,SRC-SECONDARY-CEIC-CN-620600,https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-gansu-wuwei,CEIC图表：2018年=9702.155百万人民币,D
CN-620600,武威市,2019,131.33410,13133.410,disclosed,SRC-SECONDARY-CEIC-CN-620600,https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-gansu-wuwei,CEIC图表：2019年=13133.410百万人民币,D
CN-620600,武威市,2020,157.70570,15770.570,disclosed,SRC-SECONDARY-CEIC-CN-620600,https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-gansu-wuwei,CEIC图表：2020年=15770.570百万人民币,D
CN-620600,武威市,2021,157.40219,15740.219,disclosed,SRC-SECONDARY-CEIC-CN-620600,https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-gansu-wuwei,CEIC图表：2021年=15740.219百万人民币,D
CN-620700,张掖市,2018,76.84247,7684.247,calculated,SRC-SECONDARY-CEIC-CN-620700,https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-general-gansu-zhangye;https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-special-gansu-zhangye,CEIC一般+专项分项：一般=5118.401，专项=2565.846百万人民币；合计为计算值,D
CN-620700,张掖市,2019,124.49177,12449.177,calculated,SRC-SECONDARY-CEIC-CN-620700,https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-general-gansu-zhangye;https://www.ceicdata.com/zh-hans/china/local-government-debt-prefecture-level-city-outstanding/cn-local-government-debt-outstanding-special-gansu-zhangye,CEIC一般+专项分项：一般=5465.214，专项=6983.963百万人民币；合计为计算值,D
